,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
24790,34,85000,Mortgage,0.0,Homeimprovement,B,6500,9.63,0,0,7
24791,43,74000,Mortgage,5.0,Medical,B,11000,9.91,0,0,15
24794,39,24000,Rent,9.0,Education,B,5000,11.14,0,0,12
24795,34,75000,Rent,9.0,Debtconsolidation,B,25000,10.38,1,0,8
24796,28,54996,Mortgage,8.0,Education,B,16750,10.38,1,0,9
24797,27,25000,Rent,1.0,Education,A,5600,7.9,0,0,8
24798,22,48132,Rent,5.0,Medical,B,10000,11.71,0,0,4
24799,33,80000,Mortgage,9.0,Venture,B,6000,11.11,0,0,7
24800,39,30000,Rent,3.0,Debtconsolidation,C,2300,14.79,0,1,15
24801,30,50000,Rent,3.0,Venture,C,4500,13.11,0,1,7
24802,21,63000,Rent,0.0,Education,B,4000,11.49,0,0,3
24803,21,11000,Mortgage,3.0,Venture,E,4575,17.74,1,1,3
24804,29,32400,Mortgage,0.0,Debtconsolidation,C,4000,12.98,0,1,6
24805,42,114000,Mortgage,4.0,Debtconsolidation,B,19200,11.36,0,0,17
24806,27,62000,Rent,4.0,Debtconsolidation,A,16000,7.88,0,0,10
24807,30,90000,Rent,10.0,Homeimprovement,D,15000,14.96,0,0,6
24808,22,45600,Mortgage,5.0,Venture,B,2000,10.36,0,0,2
24809,28,37000,Mortgage,12.0,Personal,B,1000,10.99,0,0,6
24810,25,70000,Rent,8.0,Venture,D,15000,14.42,0,1,2
24811,21,88000,Rent,0.0,Venture,E,10000,17.93,1,1,3
24812,27,79050,Rent,11.0,Medical,D,4000,14.46,1,0,9
24814,28,25000,Rent,1.0,Medical,B,12000,9.83,1,0,9
24815,24,100000,Mortgage,8.0,Debtconsolidation,C,3600,13.23,0,1,2
24816,23,48800,Rent,3.0,Education,B,15000,11.36,1,0,4
24817,24,50004,Own,2.0,Medical,B,10000,11.12,0,0,2
24818,29,15889,Rent,0.0,Homeimprovement,A,2500,6.62,1,0,9
24819,25,54000,Rent,1.0,Homeimprovement,B,8000,11.49,1,0,4
24820,24,21600,Rent,0.0,Venture,C,6500,14.79,1,1,4
24821,34,47652,Rent,6.0,Venture,C,2400,13.22,0,1,5
24822,26,29136,Rent,0.0,Personal,D,10100,13.55,1,1,4
24823,23,48000,Rent,1.0,Medical,A,2400,8.49,0,0,4
24824,24,72800,Mortgage,0.0,Homeimprovement,B,2300,10.62,0,0,4
24825,24,37157,Rent,4.0,Medical,B,9500,10.99,0,0,2
24827,23,100000,Mortgage,1.0,Venture,B,25000,11.58,0,0,3
24828,23,54000,Mortgage,0.0,Debtconsolidation,B,5000,9.99,0,0,3
24829,29,60000,Rent,2.0,Venture,C,11200,14.22,0,1,10
24830,24,40000,Own,0.0,Personal,A,6900,6.91,0,0,3
24831,23,54000,Rent,7.0,Personal,D,10000,14.11,1,0,2
24832,31,43000,Rent,1.0,Medical,B,5000,9.99,0,0,10
24833,27,99996,Mortgage,0.0,Venture,C,3000,12.84,0,0,10
24834,24,92341,Rent,9.0,Homeimprovement,A,12000,7.51,0,0,3
24836,26,65000,Rent,1.0,Venture,A,3000,5.79,0,0,2
24837,22,55000,Rent,2.0,Venture,A,8400,7.88,0,0,2
24838,31,34000,Rent,0.0,Medical,C,12000,13.16,1,1,9
24839,21,31544,Mortgage,0.0,Medical,A,2200,7.9,0,0,2
24840,22,30000,Rent,2.0,Personal,B,6000,12.42,0,0,4
24841,31,64000,Mortgage,15.0,Education,B,24000,10.25,0,0,5
24842,24,60000,Own,7.0,Personal,B,10000,10.37,0,0,4
24843,28,60000,Rent,2.0,Venture,B,12000,9.91,0,0,10
24844,21,19200,Rent,0.0,Personal,B,3000,10.99,1,0,2
24845,29,60000,Mortgage,2.0,Homeimprovement,A,1500,6.03,0,0,9
24847,24,102000,Own,5.0,Personal,A,23800,8.9,0,0,2
24848,22,36000,Rent,1.0,Personal,B,12200,11.49,1,0,3
24849,25,78600,Rent,0.0,Debtconsolidation,C,8400,13.48,0,1,3
24850,32,59500,Rent,3.0,Education,D,6000,13.36,0,1,8
24851,37,25000,Rent,5.0,Medical,D,10000,16.29,1,0,11
24852,42,48000,Mortgage,26.0,Medical,A,6500,7.29,0,0,11
24853,26,54000,Mortgage,2.0,Homeimprovement,C,6000,13.98,1,1,3
24854,25,58650,Rent,5.0,Medical,D,7500,15.37,1,0,4
24855,28,90522,Mortgage,4.0,Debtconsolidation,A,12000,6.91,0,0,9
24856,24,52000,Mortgage,8.0,Personal,A,5000,8.32,0,0,2
24857,24,30000,Rent,0.0,Medical,D,9600,14.91,1,1,4
24858,23,30000,Mortgage,4.0,Debtconsolidation,B,4800,10.65,1,0,3
24859,30,36000,Own,6.0,Medical,B,10000,12.69,0,0,10
24860,23,97000,Mortgage,8.0,Personal,E,4000,16.32,0,1,3
24861,35,19000,Rent,2.0,Homeimprovement,C,3300,13.85,1,0,6
24862,31,138000,Rent,0.0,Personal,D,24000,15.65,1,1,5
24863,27,56000,Rent,1.0,Debtconsolidation,C,2500,11.72,1,0,5
24865,21,52769,Rent,5.0,Education,B,11000,10.37,0,0,4
24867,24,70000,Mortgage,1.0,Education,B,9000,11.83,0,0,3
24868,24,109000,Mortgage,3.0,Debtconsolidation,B,8800,12.69,0,0,2
24869,29,90444,Rent,13.0,Medical,A,12000,7.14,0,0,8
24870,30,42886,Rent,3.0,Personal,B,12000,10.59,0,0,10
24871,23,78000,Mortgage,0.0,Medical,A,10000,6.62,0,0,2
24872,26,115200,Mortgage,10.0,Debtconsolidation,C,4500,11.97,0,1,2
24873,22,47000,Rent,6.0,Education,A,8800,7.49,0,0,4
24874,28,37000,Rent,0.0,Debtconsolidation,D,14000,14.42,1,0,10
24875,30,72000,Mortgage,7.0,Education,C,9600,14.17,0,0,5
24876,24,29000,Mortgage,1.0,Medical,D,6000,15.62,1,0,3
24877,22,74476,Mortgage,6.0,Education,A,5000,8.49,1,0,4
24879,24,41600,Rent,2.0,Medical,B,11200,10.62,0,0,3
24880,26,105000,Mortgage,0.0,Medical,A,15000,8.94,0,0,4
24881,29,40000,Rent,2.0,Debtconsolidation,D,7000,14.91,1,1,9
24882,22,62364,Rent,2.0,Education,B,10000,10.99,0,0,2
24884,23,40992,Rent,7.0,Education,B,5000,10.99,0,0,2
24885,24,29000,Rent,0.0,Venture,B,4000,9.45,0,0,3
24886,35,94500,Mortgage,0.0,Medical,A,12000,6.62,0,0,7
24887,22,89250,Mortgage,3.0,Medical,B,25000,12.53,1,0,4
24888,23,84996,Mortgage,0.0,Education,C,16750,14.35,0,0,2
24889,29,75000,Own,3.0,Homeimprovement,A,12000,7.51,0,0,5
24890,24,60000,Mortgage,0.0,Medical,A,5000,7.14,0,0,2
24891,43,45000,Own,0.0,Medical,B,2000,11.49,0,0,17
24892,28,47500,Rent,2.0,Education,A,8500,7.88,0,0,10
24893,25,55000,Rent,9.0,Education,B,12000,10.65,0,0,3
24894,22,16200,Own,6.0,Personal,B,2000,12.42,0,0,3
24895,31,39000,Mortgage,11.0,Debtconsolidation,A,2200,7.49,1,0,6
24896,29,36100,Mortgage,2.0,Personal,C,14000,14.27,0,0,10
24897,25,54000,Rent,1.0,Debtconsolidation,F,7000,20.89,1,0,3
24898,24,24000,Own,1.0,Education,A,2400,7.49,0,0,2
24899,33,120000,Own,1.0,Education,A,6000,7.14,0,0,10
24900,31,33225,Mortgage,13.0,Personal,B,13500,10.59,0,0,6
24901,43,180000,Mortgage,5.0,Homeimprovement,C,6000,14.27,0,0,17
24902,24,57000,Mortgage,8.0,Education,A,6000,5.99,0,0,3
24903,35,78750,Mortgage,3.0,Debtconsolidation,C,10750,12.23,0,0,8
24904,26,60000,Rent,5.0,Debtconsolidation,C,10000,14.27,0,0,4
24905,25,56000,Mortgage,5.0,Personal,C,10250,14.65,0,1,4
24906,23,83000,Mortgage,5.0,Education,B,20000,11.83,1,0,4
24907,22,40000,Rent,0.0,Medical,C,9600,14.72,0,1,2
24909,21,85000,Rent,2.0,Venture,B,15000,10.95,0,0,3
24910,22,41600,Own,4.0,Education,B,12000,12.42,0,0,4
24911,23,47000,Mortgage,8.0,Venture,A,7500,7.51,0,0,4
24912,24,62467,Rent,0.0,Homeimprovement,A,10625,8.49,0,0,2
24913,28,14400,Rent,0.0,Education,A,3600,7.9,1,0,6
24915,43,48000,Rent,1.0,Medical,C,5500,12.61,0,0,17
24916,33,75653,Rent,2.0,Medical,F,20000,17.58,1,0,8
24917,28,35000,Mortgage,0.0,Debtconsolidation,A,11850,6.54,0,0,6
24918,34,26000,Rent,2.0,Venture,B,10000,12.42,1,0,7
24919,26,64000,Rent,8.0,Debtconsolidation,B,7500,9.83,0,0,3
24920,36,46000,Mortgage,6.0,Personal,C,5350,15.27,1,0,12
24921,23,40000,Rent,2.0,Debtconsolidation,B,12000,12.18,0,0,4
24922,25,45000,Rent,1.0,Medical,B,10000,11.89,0,0,3
24923,25,80004,Rent,4.0,Homeimprovement,B,12000,10.36,0,0,3
24924,22,25920,Rent,1.0,Medical,C,9000,10.59,1,0,2
24925,26,74000,Mortgage,8.0,Education,B,15000,9.91,1,0,3
24926,28,140000,Rent,0.0,Debtconsolidation,B,15000,11.26,0,0,5
24927,23,88000,Mortgage,4.0,Homeimprovement,C,8400,14.65,1,0,4
24929,27,50000,Own,8.0,Venture,A,12000,5.42,0,0,7
24930,26,64260,Mortgage,3.0,Medical,A,4500,8.94,0,0,2
24931,24,64000,Mortgage,0.0,Education,A,12000,8.59,0,0,3
24932,23,42000,Rent,7.0,Education,B,6025,9.63,0,0,4
24933,36,90000,Mortgage,13.0,Education,A,12000,6.62,0,0,13
24934,24,39996,Mortgage,8.0,Debtconsolidation,C,7500,12.22,0,0,4
24935,38,108000,Mortgage,7.0,Venture,A,4000,7.74,0,0,11
24936,24,52000,Mortgage,7.0,Medical,C,5000,14.22,0,1,3
24937,23,55000,Rent,5.0,Personal,B,4000,11.86,0,0,4
24939,23,38400,Own,5.0,Education,B,7675,10.0,0,0,4
24940,33,103000,Mortgage,5.0,Education,A,24000,7.49,0,0,10
24941,22,105000,Mortgage,6.0,Debtconsolidation,B,3650,11.99,0,0,3
24942,25,36000,Rent,2.0,Medical,A,10000,7.49,0,0,4
24943,25,78000,Mortgage,0.0,Debtconsolidation,A,10000,5.79,0,0,2
24944,22,60000,Rent,6.0,Personal,B,5600,10.65,0,0,4
24945,36,62400,Mortgage,13.0,Venture,C,14100,12.98,0,1,14
24946,21,53684,Mortgage,5.0,Education,D,16000,15.65,0,1,4
24947,30,43000,Rent,2.0,Medical,B,3200,11.48,0,0,9
24948,25,60000,Rent,3.0,Personal,A,17000,6.91,0,0,2
24949,32,34000,Mortgage,5.0,Personal,A,4000,7.49,0,0,6
24950,28,61425,Own,2.0,Venture,A,9000,5.99,0,0,7
24951,29,85155,Rent,13.0,Homeimprovement,D,20000,14.61,0,0,6
24952,24,72996,Rent,2.0,Personal,B,5500,11.49,0,0,3
24953,25,96000,Rent,5.0,Medical,B,15000,11.58,0,0,4
24954,31,28452,Rent,4.0,Personal,B,1500,11.11,0,0,5
24955,22,39000,Rent,1.0,Education,A,6000,8.0,0,0,3
24956,23,55000,Rent,4.0,Education,D,25000,15.65,1,1,3
24957,30,300000,Own,14.0,Homeimprovement,B,35000,10.59,0,0,10
24958,23,95000,Rent,0.0,Debtconsolidation,D,20000,14.59,1,1,2
24959,27,35000,Rent,1.0,Venture,B,8000,12.21,0,0,8
24960,25,115000,Rent,2.0,Venture,B,8000,11.71,0,0,4
24961,28,79536,Mortgage,12.0,Personal,A,16425,7.9,0,0,8
24962,21,26000,Rent,5.0,Medical,B,5200,12.53,0,0,2
24963,44,62400,Rent,0.0,Personal,E,10000,16.82,1,0,15
24964,22,31200,Rent,5.0,Debtconsolidation,C,10000,12.73,1,1,2
24966,29,108000,Mortgage,13.0,Debtconsolidation,A,3500,6.76,0,0,5
24967,24,90000,Mortgage,8.0,Homeimprovement,C,5000,11.34,0,1,3
24968,27,115000,Rent,3.0,Venture,A,6000,7.4,0,0,5
24969,25,36000,Rent,0.0,Venture,D,14500,14.54,1,1,2
24970,25,96000,Rent,2.0,Homeimprovement,E,25000,15.68,1,1,4
24971,28,100000,Mortgage,3.0,Venture,B,5300,11.14,0,0,5
24972,21,49800,Rent,6.0,Education,A,2975,7.9,0,0,2
24973,22,50000,Rent,2.0,Education,A,8000,6.62,0,0,3
24974,37,42000,Rent,0.0,Personal,E,20000,14.25,1,1,17
24975,22,34977,Mortgage,5.0,Personal,D,13000,16.0,0,0,2
24976,29,100000,Mortgage,13.0,Medical,A,20000,6.54,0,0,5
24977,22,62000,Mortgage,6.0,Venture,A,5000,8.59,0,0,4
24980,23,46800,Mortgage,0.0,Personal,A,5000,6.99,0,0,2
24981,24,51000,Own,8.0,Homeimprovement,A,9000,7.14,0,0,3
24982,32,70000,Mortgage,5.0,Venture,A,14000,7.49,0,0,10
24985,32,45000,Mortgage,6.0,Education,A,6400,7.49,0,0,8
24986,28,60000,Rent,7.0,Education,C,9600,13.57,0,1,8
24987,23,45000,Mortgage,6.0,Medical,B,5600,11.71,0,0,3
24988,25,84000,Rent,5.0,Venture,A,6300,7.88,0,0,3
24989,23,115000,Mortgage,3.0,Education,B,13000,11.83,0,0,4
24990,24,78000,Mortgage,0.0,Homeimprovement,A,5000,6.62,0,0,4
24991,22,150000,Mortgage,3.0,Venture,B,25000,11.11,0,0,3
24992,26,33000,Rent,2.0,Medical,B,3000,11.49,1,0,3
24993,36,63000,Mortgage,7.0,Medical,A,4200,7.14,0,0,13
24994,25,59000,Rent,2.0,Venture,B,7800,12.21,0,0,2
24995,25,70000,Rent,2.0,Homeimprovement,B,14000,9.99,0,0,2
24998,25,84000,Rent,0.0,Homeimprovement,B,4500,12.18,0,0,2
24999,28,70000,Mortgage,7.0,Education,A,8000,6.62,0,0,5
25000,21,55260,Rent,0.0,Education,A,14000,6.54,0,0,2
25001,32,125000,Mortgage,2.0,Personal,B,20000,11.12,0,0,9
25002,30,145000,Mortgage,4.0,Debtconsolidation,B,6000,10.59,0,0,8
25003,22,39000,Rent,6.0,Homeimprovement,C,6000,13.22,1,1,2
25004,24,121000,Mortgage,0.0,Education,B,20400,10.75,0,0,2
25005,27,84780,Mortgage,5.0,Venture,A,18000,7.51,0,0,10
25007,24,40000,Rent,0.0,Medical,B,3600,10.59,0,0,4
25008,23,36000,Rent,4.0,Debtconsolidation,D,6500,17.49,1,1,2
25009,42,31000,Mortgage,5.0,Venture,B,7200,11.99,0,0,17
25010,54,52000,Mortgage,5.0,Personal,B,1000,10.0,0,0,26
25011,26,72000,Rent,0.0,Debtconsolidation,B,9000,10.74,0,0,2
25013,27,231252,Mortgage,1.0,Personal,B,2000,9.91,0,0,10
25014,48,55000,Rent,9.0,Medical,C,10200,13.92,0,0,16
25016,23,37500,Rent,2.0,Venture,C,8000,14.26,0,0,4
25021,22,51000,Rent,4.0,Education,D,9000,15.33,0,0,4
25022,23,34000,Mortgage,7.0,Debtconsolidation,B,19000,11.48,0,0,4
25023,30,97000,Mortgage,5.0,Venture,D,25000,16.32,0,1,5
25024,32,33078,Rent,4.0,Personal,A,10000,7.51,0,0,8
25025,21,4080,Rent,0.0,Education,B,1400,11.86,1,0,4
25026,47,156000,Mortgage,5.0,Education,B,18000,11.99,0,0,17
25027,23,85000,Rent,5.0,Education,A,10000,6.17,0,0,3
25028,27,65000,Mortgage,5.0,Venture,B,13225,12.69,0,0,6
25029,26,79380,Mortgage,5.0,Education,C,10000,12.23,0,1,3
25030,23,48000,Rent,0.0,Education,B,2400,10.59,0,0,3
25031,29,65000,Rent,1.0,Education,B,12800,9.45,0,0,10
25032,27,90000,Rent,11.0,Homeimprovement,B,16000,8.88,0,0,9
25033,22,79618,Mortgage,6.0,Education,A,7000,7.74,0,0,3
25034,22,60000,Mortgage,6.0,Personal,A,10000,8.9,0,0,4
25035,24,81000,Rent,6.0,Medical,A,5000,5.42,0,0,3
25037,32,30000,Rent,4.0,Personal,C,3000,13.49,0,1,6
25038,34,120000,Mortgage,10.0,Education,B,20000,10.37,0,0,10
25040,22,79000,Mortgage,6.0,Venture,C,11000,13.11,0,1,4
25041,25,12000,Rent,0.0,Debtconsolidation,B,3600,9.62,1,0,2
25043,32,348000,Mortgage,16.0,Medical,B,25000,11.83,0,0,8
25044,33,67000,Rent,1.0,Venture,A,6500,7.74,0,0,5
25045,22,18000,Rent,1.0,Education,B,7000,10.65,1,0,3
25046,25,55315,Rent,3.0,Education,B,15000,10.74,0,0,2
25047,27,66000,Rent,11.0,Personal,B,20000,12.21,1,0,5
25048,28,65004,Mortgage,7.0,Medical,A,9000,5.99,0,0,5
25049,23,58500,Mortgage,6.0,Debtconsolidation,A,4000,8.0,0,0,3
25050,40,48000,Rent,1.0,Venture,B,6000,10.08,0,0,13
25051,29,75000,Mortgage,3.0,Medical,B,4000,10.75,0,0,9
25052,30,54000,Rent,9.0,Homeimprovement,C,15000,14.27,1,1,8
25053,30,26000,Own,4.0,Personal,B,1200,10.99,0,0,6
25055,27,67000,Rent,3.0,Debtconsolidation,B,6000,9.99,0,0,8
25056,28,47831,Rent,8.0,Debtconsolidation,C,16000,13.85,1,0,7
25057,42,14000,Rent,0.0,Education,C,1700,13.16,0,1,13
25058,35,105000,Mortgage,18.0,Personal,B,3000,10.37,0,0,7
25059,22,57600,Mortgage,1.0,Personal,B,6000,10.0,0,0,2
25060,29,92000,Rent,2.0,Debtconsolidation,C,20000,13.72,0,0,10
25061,25,80000,Rent,0.0,Debtconsolidation,A,8800,7.51,0,0,2
25062,22,75000,Mortgage,6.0,Personal,D,8000,15.99,1,0,4
25063,24,176004,Mortgage,2.0,Debtconsolidation,B,3200,10.0,0,0,4
25064,27,35000,Rent,0.0,Personal,C,14000,14.27,1,1,8
25065,25,12600,Own,3.0,Personal,C,1750,13.61,0,0,3
25066,31,24000,Rent,2.0,Medical,A,1800,8.59,0,0,6
25067,25,70000,Mortgage,9.0,Personal,B,1000,12.69,0,0,2
25068,40,45760,Rent,8.0,Medical,B,13650,10.25,0,0,13
25069,34,65000,Rent,6.0,Medical,A,17000,8.49,0,0,8
25070,26,101000,Mortgage,10.0,Venture,F,25000,17.46,1,0,4
25071,32,31000,Rent,0.0,Education,B,5000,11.49,1,0,8
25072,23,85000,Rent,7.0,Education,D,15000,14.59,0,0,4
25073,28,20000,Rent,5.0,Debtconsolidation,B,4000,10.99,0,0,9
25074,25,54996,Mortgage,0.0,Homeimprovement,A,10000,8.94,0,0,4
25075,41,110496,Rent,3.0,Homeimprovement,A,20000,6.91,0,0,16
25076,23,35000,Rent,6.0,Debtconsolidation,B,13475,10.65,1,0,3
25077,22,58000,Rent,6.0,Debtconsolidation,A,10000,6.54,0,0,2
25078,23,28800,Mortgage,6.0,Medical,B,5000,11.99,0,0,3
25079,26,28800,Rent,10.0,Medical,B,15000,10.0,1,0,2
25080,32,132000,Mortgage,16.0,Homeimprovement,B,25000,10.99,0,0,7
25081,27,31850,Mortgage,8.0,Venture,B,14125,10.65,0,0,8
25083,33,34000,Rent,4.0,Medical,D,10000,15.33,1,1,8
25085,40,59484,Mortgage,13.0,Debtconsolidation,A,5500,7.14,0,0,14
25086,25,15000,Rent,0.0,Venture,A,2200,7.88,0,0,2
25087,23,34800,Rent,0.0,Medical,B,7000,11.99,1,0,2
25088,23,42000,Rent,5.0,Venture,B,6000,9.99,0,0,4
25089,22,62000,Mortgage,3.0,Education,A,2000,6.03,0,0,3
25090,24,32700,Own,8.0,Education,A,4200,7.29,0,0,2
25091,24,47500,Mortgage,7.0,Debtconsolidation,B,12000,9.91,0,0,3
25092,25,34000,Mortgage,8.0,Homeimprovement,B,3000,10.51,1,0,3
25093,23,117000,Mortgage,8.0,Venture,E,14000,15.68,0,1,4
25094,29,34900,Rent,2.0,Medical,B,11200,9.99,1,0,10
25095,23,46000,Rent,6.0,Personal,B,18250,10.75,1,0,2
25096,32,703800,Rent,14.0,Medical,D,12000,15.33,1,1,9
25097,70,44000,Mortgage,3.0,Personal,C,7000,11.66,0,0,24
25098,22,30000,Rent,1.0,Debtconsolidation,E,6400,16.0,1,0,3
25099,28,84000,Mortgage,12.0,Medical,B,20500,10.0,0,0,5
25100,21,24000,Rent,0.0,Education,B,3600,11.99,0,0,3
25101,22,35000,Rent,2.0,Medical,A,6000,7.49,0,0,2
25102,25,30000,Rent,2.0,Venture,E,5200,17.19,1,1,2
25103,24,29000,Rent,5.0,Medical,C,6000,15.27,0,0,2
25104,34,62900,Mortgage,11.0,Medical,A,18000,8.94,1,0,5
25105,40,90996,Mortgage,9.0,Homeimprovement,A,22000,6.17,0,0,14
25106,33,83200,Mortgage,18.0,Homeimprovement,A,13000,6.99,0,0,7
25107,22,65000,Rent,7.0,Education,A,8000,6.54,0,0,4
25108,24,60000,Mortgage,2.0,Medical,B,12000,9.99,0,0,2
25109,23,69996,Mortgage,4.0,Venture,A,4000,8.0,0,0,2
25110,24,89772,Rent,8.0,Debtconsolidation,C,6000,13.92,0,1,3
25111,25,30000,Rent,9.0,Debtconsolidation,D,9000,17.58,1,1,4
25112,22,77000,Mortgage,6.0,Medical,A,12400,7.51,0,0,4
25113,25,108000,Mortgage,9.0,Personal,B,4800,12.42,0,0,4
25114,30,35000,Rent,5.0,Medical,B,10000,12.21,0,0,6
25115,31,101000,Mortgage,5.0,Education,A,18000,8.49,0,0,6
25116,31,60000,Other,2.0,Homeimprovement,B,15000,11.26,0,0,6
25118,24,58575,Rent,2.0,Medical,F,16000,19.47,1,0,2
25119,36,48000,Rent,2.0,Medical,C,20000,13.61,1,0,14
25120,22,36480,Rent,2.0,Venture,B,10800,8.88,0,0,4
25121,29,0,Mortgage,4.0,Personal,D,4500,8.94,0,0,2
25122,25,178364,Mortgage,9.0,Personal,E,8000,15.68,0,1,2
25123,38,26000,Rent,0.0,Venture,C,5200,13.43,0,0,15
25124,25,62000,Mortgage,7.0,Venture,A,12000,5.42,0,0,2
25126,25,46800,Rent,0.0,Debtconsolidation,A,7000,8.63,0,0,3
25127,29,56000,Own,5.0,Education,A,9200,6.03,0,0,9
25128,28,31000,Mortgage,0.0,Venture,B,11300,9.91,0,0,5
25129,24,51500,Rent,8.0,Education,A,15000,8.49,0,0,2
25130,21,52240,Rent,5.0,Medical,E,18000,19.69,1,0,2
25131,28,90000,Mortgage,12.0,Education,A,5325,7.88,0,0,10
25132,26,64999,Mortgage,11.0,Venture,B,15000,10.99,0,0,2
25133,25,155004,Mortgage,9.0,Homeimprovement,A,10500,7.49,0,0,2
25134,32,85000,Mortgage,16.0,Personal,A,10000,7.74,0,0,8
25135,23,136000,Mortgage,7.0,Education,A,8000,8.32,0,0,2
25136,24,35000,Own,1.0,Venture,E,3500,16.0,0,0,3
25137,25,42000,Rent,0.0,Education,E,20000,12.53,0,0,4
25138,23,120000,Own,7.0,Venture,B,3600,10.59,0,0,4
25140,23,46744,Rent,4.0,Education,D,8800,14.96,0,1,3
25141,34,80000,Mortgage,3.0,Venture,A,3600,5.99,0,0,9
25142,32,34000,Mortgage,5.0,Debtconsolidation,A,2800,9.32,0,0,7
25143,24,32000,Rent,6.0,Medical,B,4800,10.59,0,0,2
25144,24,33000,Rent,1.0,Medical,B,7350,11.71,0,0,3
25146,23,14400,Rent,0.0,Debtconsolidation,B,4000,10.74,1,0,3
25147,33,95000,Mortgage,4.0,Homeimprovement,A,11200,7.29,0,0,8
25148,25,150000,Mortgage,9.0,Homeimprovement,B,20000,8.88,0,0,4
25149,29,25400,Rent,1.0,Education,D,7500,14.59,1,1,5
25150,22,75000,Mortgage,0.0,Personal,D,19800,15.57,0,1,2
25151,23,60000,Rent,8.0,Venture,B,3600,9.99,0,0,3
25152,25,34000,Mortgage,9.0,Debtconsolidation,B,10000,12.42,0,0,3
25153,29,30000,Rent,3.0,Education,E,10000,16.82,1,0,7
25155,23,28000,Mortgage,5.0,Education,A,4000,6.92,0,0,4
25156,31,39000,Rent,5.0,Medical,C,6600,13.79,0,1,9
25157,22,12000,Rent,1.0,Education,D,3500,15.65,1,1,2
25158,24,62000,Mortgage,6.0,Homeimprovement,B,10000,10.74,0,0,2
25159,39,66000,Mortgage,21.0,Homeimprovement,E,2000,18.39,1,0,12
25160,21,30028,Rent,5.0,Medical,B,7500,10.75,0,0,4
25161,37,45000,Rent,1.0,Medical,A,7200,9.63,0,0,11
25162,24,30000,Rent,0.0,Education,B,5000,11.14,0,0,2
25163,26,210000,Rent,4.0,Personal,C,15000,12.99,0,0,4
25164,25,45000,Mortgage,9.0,Homeimprovement,A,6800,6.03,0,0,2
25165,24,22000,Rent,3.0,Medical,C,4000,13.92,0,0,3
25166,22,72000,Own,6.0,Education,B,16000,10.37,0,0,2
25167,41,21000,Rent,1.0,Medical,A,5500,5.79,0,0,14
25168,28,110000,Rent,3.0,Debtconsolidation,B,4000,12.18,0,0,9
25169,25,30000,Rent,0.0,Homeimprovement,E,4800,15.95,1,1,2
25172,25,46800,Rent,5.0,Education,C,12000,13.11,1,0,4
25173,32,68000,Rent,9.0,Venture,D,3800,16.89,0,1,8
25175,40,210000,Mortgage,11.0,Education,A,20000,6.17,0,0,17
25176,34,45000,Mortgage,1.0,Venture,B,12000,11.86,0,0,9
25177,31,275000,Mortgage,9.0,Venture,C,25000,13.85,0,0,7
25178,30,45000,Rent,0.0,Medical,B,3000,10.62,0,0,10
25180,22,107004,Mortgage,2.0,Education,A,10000,7.29,0,0,3
25181,28,48000,Rent,5.0,Personal,B,15000,11.99,1,0,7
25182,22,46800,Own,4.0,Education,A,11500,7.51,0,0,4
25183,24,45996,Rent,1.0,Medical,C,13000,13.47,1,1,2
25185,23,55000,Rent,0.0,Personal,C,10200,12.73,0,1,2
25186,29,42996,Rent,5.0,Venture,C,6000,15.96,1,0,5
25187,26,37800,Mortgage,10.0,Homeimprovement,D,7000,14.96,1,0,4
25188,22,36000,Mortgage,0.0,Medical,A,4500,7.51,0,0,2
25189,30,64300,Mortgage,4.0,Homeimprovement,D,14000,15.33,0,1,10
25190,21,44000,Rent,5.0,Debtconsolidation,B,8500,11.49,1,0,2
25191,28,65984,Rent,12.0,Medical,D,10000,15.33,1,0,5
25192,22,42000,Rent,2.0,Debtconsolidation,B,4500,11.49,0,0,4
25193,44,70000,Rent,4.0,Education,C,9500,14.22,0,0,14
25194,33,54072,Mortgage,1.0,Debtconsolidation,A,3000,6.99,0,0,7
25195,24,80000,Mortgage,8.0,Venture,D,5000,15.62,0,1,2
25196,24,62677,Mortgage,2.0,Medical,B,6000,10.2,0,0,2
25197,26,74000,Rent,2.0,Education,C,8000,13.92,0,0,3
25198,29,125000,Rent,2.0,Debtconsolidation,A,14000,9.63,0,0,6
25200,28,64000,Mortgage,5.0,Venture,A,12000,6.03,0,0,8
25201,25,60000,Mortgage,5.0,Homeimprovement,D,3000,14.59,0,1,3
25202,21,19200,Rent,0.0,Homeimprovement,B,10000,10.99,1,0,3
25203,25,75000,Own,6.0,Medical,A,11000,8.49,0,0,3
25204,22,45000,Rent,6.0,Medical,C,9425,13.49,0,1,2
25205,22,54252,Mortgage,6.0,Personal,A,3500,6.39,0,0,4
25206,26,33996,Rent,1.0,Medical,B,9600,9.88,0,0,2
25207,25,52000,Rent,2.0,Venture,C,18000,12.98,1,0,4
25208,24,110000,Mortgage,5.0,Venture,B,15000,10.25,0,0,4
25209,27,38400,Rent,6.0,Medical,B,5000,9.88,0,0,10
25210,25,370000,Mortgage,5.0,Debtconsolidation,C,15000,12.99,0,1,2
25211,34,24000,Rent,0.0,Education,B,9000,11.14,1,0,8
25212,27,67000,Rent,5.0,Debtconsolidation,C,12000,13.23,0,1,9
